0,0
0.4,0
0,0
0,0
0,0.75
0.5,0
0,0
0,0
0,0
0,0
0,0.44444
0,0.6
0,0
0,0.5
0,0
0,0.54545
0.66667,0
0.8,0
0,0
0,0
0,0.4
0,0.36364
0,0
0,0.6
0,0.44444
0,0
0,0
0,0
0,0.44444
0,0.44444
0,0
0.36364,0
0,0
0,0.85714
0,0
0.4,0
0,0.6
0,0.22222
0,0.44444
0,0.83333
