0.83793,0
0,0
0,0.13448
0,0
0,0
0,0
0.25287,0
0.031773,0
0,0
0.21872,0
0,0.3556
0.37069,0
0,0
0,0
0.094581,0
0,0
0.43448,0
0,0.35172
0,0
0,0
0,0
0,0
0.066502,0
0,0.20065
0,0
0,0
0.065025,0
0.014368,0
0,0
0,0.18674
