0.061212,0.028361
0,0
0.21073,0
0,0.23864
0,0
0,0.23339
0,0
0,0
0,0
0.0054187,0.069886
0,0
0.010818,0.11932
0,0
0,0
0.052428,0.088235
0,0
0,0
0.19157,0
0,0.37063
0,0
0.12184,0
0,0.39282
0,0
0.099138,0
0,0
0,0
0,0
0,0
