-9.1732e-17,-8.6062e-17,-8.7833e-17
-5.4188e-17,-3.8756e-17,-4.4205e-17
-3.7513e-17,-3.0101e-17,-3.1332e-17
-3.6112e-17,-3.8613e-17,-3.3727e-17
0.0068469,0.0092788,0.0076632
-1.367e-16,-9.5325e-17,-1.0021e-16
-3.8202e-17,-7.6404e-18,-1.2734e-17
-1.274e-16,-1.0647e-16,-1.0978e-16
-4.0032e-17,-4.4035e-17,-4.1938e-17
