0,0
0,0
0.038201,0
0,0
0,0
0.74138,0
0,0.28161
0.36207,0
0,0
0,0
0,0
0,0
0.22759,0
0,0.1341
0,0.75431
0.17816,0
0.19894,0
0.41379,0
0.093103,0
0,0
0.1083,0
0,0.34531
0.21552,0
0.22878,0
0,0.71983
0.2931,0
0,0
0,0
0,0
0,0
0,0
0.17069,0
0.75172,0
0,0.23707
0,0
0.090517,0
0,0.37213
0,0
0,0
0,0
0,0
0,0.14835
