0,0
0.33333,0
0,0
0,0
0,0.85714
1,0
0,0
0,0
0,0
0,0
0,0.28571
0,0.42857
0,0
0,0.42857
0,0
0,0.42857
0.66667,0
0.66667,0
0,0
0,0
0,0.28571
0,0.28571
0,0
0,0.42857
0,0.28571
0,0
0,0
0,0
0,0.28571
0,0.28571
0,0
0.66667,0
0,0
0,0.85714
0,0
0.33333,0
0,0.42857
0,0.14286
0,0.28571
0,0.71429
