-1.7352e-16,-1.3882e-16,-1.4968e-16
-1.6983e-16,-1.1504e-16,-1.3434e-16
-1.3447e-16,-8.3137e-17,-9.3094e-17
-1.0068e-16,-8.9696e-17,-8.6214e-17
0.061458,0.08113,0.068047
-2.2432e-16,-1.3941e-16,-1.5402e-16
-5.339e-17,-1.0678e-17,-1.7797e-17
-1.9718e-16,-1.7939e-16,-1.7759e-16
-5.242e-17,-5.7662e-17,-5.4916e-17
