7,8,8,8,15,20,28,28,28,34,2,4,4,6,6,11,24,26,26,26,26,26,39,39,10,16,28,30,2,3,7,11,22,23,23,23,26,37,3,7,7,13,19,23,39,39,10,30,8,8,27,27,28,4,6,24,26,26,26,39,2,3,12,23,32,39,7,7,7,19,27,31,38,39,4,5,5,5,20,20,21,24,24,25,25,3,6,10,13,13,13,19,20,20,23,29,30,33,33,33,33,13,13,13,13,15,15,19,23,24,33,33,33,2,2,2,5,5,13,15,22,22,23,23,25,25,33,2,7,7,26,27,27,27,32,34,39,3,4,15,35,9,13,17,24,27,29,37,37,39,39,2,3,10,10,20,20,30,30,32,8,8,8,28,28,3,7,7,10,19,24,24,24,27,28,38,2,12,13,20,22,22,23,33,4,4,15,24,24,4,9,9,17,24,29,3,11,14,19,19,26,31,37,37,39,4,6,6,9,26,7,12,24,32,39,39,5,8,13,13,19,20,20,20,33,33,39,4,5,20,20,21,26,2,2,3,22,23
276,30,196,362,341,453,30,196,363,472,260,113,446,107,440,194,280,107,243,274,409,440,77,249,2,2,2,2,94,94,378,360,260,94,261,427,150,462,488,236,401,239,97,321,264,403,497,497,157,323,235,402,324,286,69,448,113,250,280,256,370,11,284,11,452,70,76,242,408,410,409,121,77,410,387,61,229,395,227,393,396,217,386,61,227,281,279,431,57,224,391,403,181,348,449,308,265,57,63,224,391,72,275,406,443,180,193,423,488,424,70,109,406,10,176,344,269,436,94,26,179,487,177,344,103,271,95,460,96,262,160,96,263,430,48,359,160,382,361,158,160,371,333,205,2,121,373,178,372,91,423,388,254,67,234,151,483,234,401,278,135,302,469,136,303,155,256,423,317,257,126,293,459,90,175,255,331,82,166,61,94,166,217,333,40,372,289,206,373,497,126,293,128,497,294,178,45,140,159,264,174,212,411,426,340,219,226,391,192,224,287,249,91,249,235,430,103,186,260,427,244,106,274,439,261,427,326,51,379,46,220,51,386,72,238,71,406,404
0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,1.0691,0.95244,1.0691,0.95244,1.0691,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.84853,0.95244,0.95244,0.95244,0.84853,1.0691,0.95244,0.95244,1.0691,0.95244,1.0691,1.0691,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,1.0691,1.0691,1.0691,1.0691,1.0691,0.95244,1.0691,1.0691,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,1.0691,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,1.0691,0.84853,0.95244,0.95244,0.84853,0.95244,0.95244,1.0691,0.95244,1.0691,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.84853,0.95244,0.95244,0.95244,0.95244,0.95244,0.84853,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.84853,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,1.0691,1.0691,0.95244,1.0691,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,1.0691,1.0691,1.0691,1.0691,0.95244,0.95244,0.95244,1.0691,0.95244,1.0691,0.95244,0.84853,1.0691,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.84853,0.95244,0.84853,0.84853,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.84853,0.95244,0.95244,0.84853,1.0691,0.95244,1.0691,0.95244,0.84853,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,0.95244,1.0691,0.95244,1.0691,0.95244,0.95244,0.95244,0.95244,0.95244
2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,3.2,2.8509,3.2,2.8509,3.2,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.5398,2.8509,2.8509,2.8509,2.5398,3.2,2.8509,2.8509,3.2,2.8509,3.2,3.2,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,3.2,3.2,3.2,3.2,3.2,2.8509,3.2,3.2,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,3.2,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,3.2,2.5398,2.8509,2.8509,2.5398,2.8509,2.8509,3.2,2.8509,3.2,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.5398,2.8509,2.8509,2.8509,2.8509,2.8509,2.5398,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.5398,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,3.2,3.2,2.8509,3.2,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,3.2,3.2,3.2,3.2,2.8509,2.8509,2.8509,3.2,2.8509,3.2,2.8509,2.5398,3.2,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.5398,2.8509,2.5398,2.5398,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.5398,2.8509,2.8509,2.5398,3.2,2.8509,3.2,2.8509,2.5398,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,2.8509,3.2,2.8509,3.2,2.8509,2.8509,2.8509,2.8509,2.8509
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.56037,-0.44054,-1.4021,0.24639,0.15184,2.5998,-0.48028,-0.50431,-0.63191,-0.55014,-1.2749,0.92249,0.23204,0.75597,0.95391,-0.69355,-0.047165,0.1882,0.23957,1.2641,0.22826,1.6701,-2.9503,0.44754,5.4893,7.9938,9.302,7.684,-1.3621,2.5674,2.7983,-1.6985,-0.67009,2.5934,1.775,2.2945,-0.76234,0.67203,3.7595,0.14472,-0.5306,3.4336,1.6657,2.6299,1.4723,1.0611,4.9071,5.5737,0.45652,0.72956,0.1841,0.03425,0.75059,-0.50871,-1.1456,0.98895,-2.2429,2.0224,-3.4019,-2.3909,0.0022807,2.9428,0.84162,2.0043,1.0331,2.2705,-1.714,-0.95209,-0.76995,-0.73285,-1.2,1.6587,0.56035,-0.97826,0.27602,-0.47602,-0.47688,-0.50055,-0.67016,-0.68369,1.3573,0.96046,1.312,-0.8226,-0.79313,-0.0063354,-2.2836,0.68268,1.6238,1.9729,1.1837,1.0242,0.081207,0.58786,-0.038536,-0.55098,0.55709,2.0223,-3.1999,1.0902,1.404,3.0774,0.61843,1.2214,0.18518,-0.3455,1.2647,-2.3574,4.3112,-2.0968,1.3502,1.4886,2.4286,-0.36679,-0.26951,0.088556,0.011224,0.29658,1.9395,1.6203,0.67234,1.3746,0.29524,0.89184,0.14051,0.079191,3.303,0.014328,1.4399,1.4278,0.010517,0.80112,1.3816,1.4628,1.0113,2.1093,-0.40816,-0.46644,1.6093,0.58879,1.6434,-0.55238,3.3154,-0.78995,9.184,2.4843,-0.0064059,1.8823,-1.3943,-3.3441,-2.556,-0.83233,-3.3448,1.2679,1.1607,0.93893,1.2617,1.0886,1.0822,1.4331,-2.1234,-1.1342,-1.2923,-1.1123,-1.2686,3.9465,-1.9997,-1.6883,0.1923,-1.7205,-1.4446,-1.3132,-1.5029,-0.80837,0.31294,0.34631,0.72308,1.2517,3.3862,-0.45382,-1.4804,1.219,-0.73136,2.0437,-0.052661,-0.54233,0.79123,0.14321,-0.026634,5.74,-1.7484,-0.94862,1.5503,5.6615,-1.163,3.2588,1.5372,-0.33933,-7.3757e-05,1.1919,-0.2756,1.5015,0.095289,-0.016337,-1.056,0.89981,-1.0451,-1.5028,-0.83647,-0.86997,2.8472,2.173,-1.4527,1.4655,0.96552,1.2613,0.54633,0.94625,1.4493,0.10334,-1.4405,-1.6219,-0.75517,-0.72839,1.9129,2.3879,-0.22342,0.73553,-1.9419,2.8279,-0.91789,-1.7268,-1.8087,-0.65998,-1.3439,1.7779,-1.1796,0.61132
0.56037,-0.44054,-1.4021,0.24639,0.15184,2.5998,-0.48028,-0.50431,-0.63191,-0.55014,-1.2749,0.92249,0.23204,0.75597,0.95391,-0.69355,-0.047165,0.1882,0.23957,1.2641,0.22826,1.6701,-2.9503,0.44754,5.4893,7.9938,9.302,7.684,-1.3621,2.5674,2.7983,-1.6985,-0.67009,2.5934,1.775,2.2945,-0.76234,0.67203,3.7595,0.14472,-0.5306,3.4336,1.6657,2.6299,1.4723,1.0611,4.9071,5.5737,0.45652,0.72956,0.1841,0.03425,0.75059,-0.50871,-1.1456,0.98895,-2.2429,2.0224,-3.4019,-2.3909,0.0022807,2.9428,0.84162,2.0043,1.0331,2.2705,-1.714,-0.95209,-0.76995,-0.73285,-1.2,1.6587,0.56035,-0.97826,0.27602,-0.47602,-0.47688,-0.50055,-0.67016,-0.68369,1.3573,0.96046,1.312,-0.8226,-0.79313,-0.0063354,-2.2836,0.68268,1.6238,1.9729,1.1837,1.0242,0.081207,0.58786,-0.038536,-0.55098,0.55709,2.0223,-3.1999,1.0902,1.404,3.0774,0.61843,1.2214,0.18518,-0.3455,1.2647,-2.3574,4.3112,-2.0968,1.3502,1.4886,2.4286,-0.36679,-0.26951,0.088556,0.011224,0.29658,1.9395,1.6203,0.67234,1.3746,0.29524,0.89184,0.14051,0.079191,3.303,0.014328,1.4399,1.4278,0.010517,0.80112,1.3816,1.4628,1.0113,2.1093,-0.40816,-0.46644,1.6093,0.58879,1.6434,-0.55238,3.3154,-0.78995,9.184,2.4843,-0.0064059,1.8823,-1.3943,-3.3441,-2.556,-0.83233,-3.3448,1.2679,1.1607,0.93893,1.2617,1.0886,1.0822,1.4331,-2.1234,-1.1342,-1.2923,-1.1123,-1.2686,3.9465,-1.9997,-1.6883,0.1923,-1.7205,-1.4446,-1.3132,-1.5029,-0.80837,0.31294,0.34631,0.72308,1.2517,3.3862,-0.45382,-1.4804,1.219,-0.73136,2.0437,-0.052661,-0.54233,0.79123,0.14321,-0.026634,5.74,-1.7484,-0.94862,1.5503,5.6615,-1.163,3.2588,1.5372,-0.33933,-7.3757e-05,1.1919,-0.2756,1.5015,0.095289,-0.016337,-1.056,0.89981,-1.0451,-1.5028,-0.83647,-0.86997,2.8472,2.173,-1.4527,1.4655,0.96552,1.2613,0.54633,0.94625,1.4493,0.10334,-1.4405,-1.6219,-0.75517,-0.72839,1.9129,2.3879,-0.22342,0.73553,-1.9419,2.8279,-0.91789,-1.7268,-1.8087,-0.65998,-1.3439,1.7779,-1.1796,0.61132
0.56037,-0.44054,-1.4021,0.24639,0.15184,2.5998,-0.48028,-0.50431,-0.63191,-0.55014,-1.2749,0.92249,0.23204,0.75597,0.95391,-0.69355,-0.047165,0.1882,0.23957,1.2641,0.22826,1.6701,-2.9503,0.44754,5.4893,7.9938,9.302,7.684,-1.3621,2.5674,2.7983,-1.6985,-0.67009,2.5934,1.775,2.2945,-0.76234,0.67203,3.7595,0.14472,-0.5306,3.4336,1.6657,2.6299,1.4723,1.0611,4.9071,5.5737,0.45652,0.72956,0.1841,0.03425,0.75059,-0.50871,-1.1456,0.98895,-2.2429,2.0224,-3.4019,-2.3909,0.0022807,2.9428,0.84162,2.0043,1.0331,2.2705,-1.714,-0.95209,-0.76995,-0.73285,-1.2,1.6587,0.56035,-0.97826,0.27602,-0.47602,-0.47688,-0.50055,-0.67016,-0.68369,1.3573,0.96046,1.312,-0.8226,-0.79313,-0.0063354,-2.2836,0.68268,1.6238,1.9729,1.1837,1.0242,0.081207,0.58786,-0.038536,-0.55098,0.55709,2.0223,-3.1999,1.0902,1.404,3.0774,0.61843,1.2214,0.18518,-0.3455,1.2647,-2.3574,4.3112,-2.0968,1.3502,1.4886,2.4286,-0.36679,-0.26951,0.088556,0.011224,0.29658,1.9395,1.6203,0.67234,1.3746,0.29524,0.89184,0.14051,0.079191,3.303,0.014328,1.4399,1.4278,0.010517,0.80112,1.3816,1.4628,1.0113,2.1093,-0.40816,-0.46644,1.6093,0.58879,1.6434,-0.55238,3.3154,-0.78995,9.184,2.4843,-0.0064059,1.8823,-1.3943,-3.3441,-2.556,-0.83233,-3.3448,1.2679,1.1607,0.93893,1.2617,1.0886,1.0822,1.4331,-2.1234,-1.1342,-1.2923,-1.1123,-1.2686,3.9465,-1.9997,-1.6883,0.1923,-1.7205,-1.4446,-1.3132,-1.5029,-0.80837,0.31294,0.34631,0.72308,1.2517,3.3862,-0.45382,-1.4804,1.219,-0.73136,2.0437,-0.052661,-0.54233,0.79123,0.14321,-0.026634,5.74,-1.7484,-0.94862,1.5503,5.6615,-1.163,3.2588,1.5372,-0.33933,-7.3757e-05,1.1919,-0.2756,1.5015,0.095289,-0.016337,-1.056,0.89981,-1.0451,-1.5028,-0.83647,-0.86997,2.8472,2.173,-1.4527,1.4655,0.96552,1.2613,0.54633,0.94625,1.4493,0.10334,-1.4405,-1.6219,-0.75517,-0.72839,1.9129,2.3879,-0.22342,0.73553,-1.9419,2.8279,-0.91789,-1.7268,-1.8087,-0.65998,-1.3439,1.7779,-1.1796,0.61132
