0.16272,0.008828,0,0.00021372,0.059983,0.090157,0.30577,0.0024418,0,0.087235,0.27302,0.017569,0.045386,0.01335,0.011712,0,0.018198,0.0094823,0,0.043711,0.022961,0.036575,0,0,0.17651,0.27206,0.01075,0.0089068,0.27627,0.0015824
0.18221,0.30017,0,0.31055,0.27564,0.21762,0.2488,0.29291,0.31809,0.31718,0.26873,0.18473,0.30511,0.29543,0.21277,0.29053,0.14678,0.29421,0.27881,0.18799,0.29751,0.3179,0,0.36466,0.20973,0.26347,0.24781,0.27013,0.1624,0.24688
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.020666,0.083985,0,0.21467,0.015228,0.089987,0.027556,0.13719,0.045634,0.031647,0.066522,0.020788,0.044204,0.038924,0.025298,0.1664,0.028105,0.24848,0.27881,0.031149,0.097628,0.0077946,0,0.054399,0.024222,0.067722,0.027431,0.022178,0.078999,0.10096
0.30199,0.29774,0,0.31055,0.30067,0.32842,0.3159,0.28495,0.31809,0.31928,0.29462,0.25649,0.31294,0.30345,0.27397,0.26118,0.19179,0.29421,0.27881,0.27209,0.29751,0.3179,0,0.36466,0.28475,0.28907,0.26261,0.27352,0.29107,0.16004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0017863,0.081683,0,0.21467,0.0085563,0.07996,0,0.13637,0.045634,0.00213,0.02977,0.017476,0.035845,0.037715,0.024585,0.1664,0.02449,0.24751,0.27881,0.018873,0.094468,0.0037267,0,0.054399,0.0013479,0.048208,0.026312,0.019625,0.014357,0.10078
0.22032,0.24138,0,0.26583,0.21208,0.10153,0.3159,0.12918,0.24591,0.30122,0.28207,0.1062,0.21966,0.2067,0.11793,0.11844,0.080005,0.10902,0.18676,0.13522,0.25393,0.31395,0,0.36466,0.24841,0.27052,0.16951,0.18252,0.28274,0.072291
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.062607,0.0076051,0,0.0028419,0.093626,0.35361,0.084559,0.0058238,0.0097189,0.12706,0.027585,0.010909,0.017493,0.023113,0.16568,0.091503,0.031352,0,0.062624,0.032036,0.0044499,0.2672,0,0.013415,0.1523,0.0047267,0.01065,0.21842,0.2751,0
0.29586,0.30072,0.37089,0.31055,0.311,0.35361,0.3159,0.29191,0.31809,0.31143,0.27815,0.29019,0.31083,0.30332,0.27699,0.29053,0.24425,0.29421,0.27881,0.23961,0.29751,0.25647,0.29182,0.36466,0.27731,0.28907,0.2891,0.26318,0.18801,0.29304
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
