0.039873,0.30687,0,0,0,0,0,0,0.014904,0.31131,0,0,0,0,0,0,0.010969,0.28406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045394,0.31353,0,0,0,0,0,0,0.014047,0.31353,0,0,0,0,0,0,0.0096415,0.30701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062542,0.30212,0,0,0,0,0,0,0.057097,0.31353,0,0,0,0,0,0,0.050813,0.21086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015512,0.25628,0,0,0,0,0,0,0.050329,0.26983,0,0,0,0,0,0,0.049067,0.1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3713,0,0,0,0,0,0,0,0.37283,0,0,0,0,0,0,0,0.22562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029327,0.37283,0,0,0,0,0,0,0.0032617,0.37283,0,0,0,0,0,0,0,0.37283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054894,0.26477,0,0,0,0,0,0,0.0085395,0.36466,0,0,0,0,0,0,0.0024342,0.19129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0056331,0.26914,0,0,0,0,0,0,0.05424,0.27213,0,0,0,0,0,0,0.053364,0.18119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21747,0.26036,0,0,0,0,0,0,0.066683,0.29102,0,0,0,0,0,0,0.043206,0.25753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2382,0.27236,0,0,0,0,0,0,0.05639,0.29102,0,0,0,0,0,0,0.029181,0.26714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029391,0.27779,0,0,0,0,0,0,0.023304,0.28907,0,0,0,0,0,0,0.019159,0.24329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.091654,0.25906,0,0,0,0,0,0,0.10307,0.33874,0,0,0,0,0,0,0.092872,0.1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34346,0.34346,0,0,0,0,0,0,0.057335,0.34346,0,0,0,0,0,0,0.0075273,0.34346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049654,0.3364,0,0,0,0,0,0,0.0055225,0.34346,0,0,0,0,0,0,0,0.22193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0058447,0.30469,0,0,0,0,0,0,0.24971,0.30469,0,0,0,0,0,0,0.24934,0.21923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01879,0.30444,0,0,0,0,0,0,0.19641,0.30469,0,0,0,0,0,0,0.19467,0.20232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018558,0.25434,0,0,0,0,0,0,0.037832,0.28433,0,0,0,0,0,0,0.035895,0.14688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014668,0.21714,0,0,0,0,0,0,0.03871,0.22548,0,0,0,0,0,0,0.037179,0.11628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.20904,0.19894,0,0,0,0,0,0,0.057223,0.29453,0,0,0,0,0,0,0.015953,0.25447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27148,0.18067,0,0,0,0,0,0,0.067922,0.29453,0,0,0,0,0,0,0.0099066,0.28334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075911,0.27919,0,0,0,0,0,0,0.043052,0.29453,0,0,0,0,0,0,0.032299,0.23293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013136,0.29118,0,0,0,0,0,0,0.053238,0.29378,0,0,0,0,0,0,0.053038,0.20515,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.031912,0.32632,0,0,0,0,0,0,0.014088,0.3274,0,0,0,0,0,0,0.0032906,0.31865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14534,0.29106,0,0,0,0,0,0,0.061393,0.3274,0,0,0,0,0,0,0.018057,0.29154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053712,0.19237,0,0,0,0,0,0,0.039276,0.30912,0,0,0,0,0,0,0.027808,0.13121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024989,0.2542,0,0,0,0,0,0,0.020036,0.32423,0,0,0,0,0,0,0.012251,0.17909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.29647,0.14654,0,0,0,0,0,0,0.041183,0.2992,0,0,0,0,0,0,0.0003119,0.2992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29307,0.12872,0,0,0,0,0,0,0.067173,0.2992,0,0,0,0,0,0,0.0014808,0.29064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27791,0.19245,0,0,0,0,0,0,0.056256,0.2992,0,0,0,0,0,0,0.021992,0.26545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075054,0.23541,0,0,0,0,0,0,0.076695,0.19025,0,0,0,0,0,0,0.07586,0.1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.067657,0.28026,0,0,0,0,0,0,0.064313,0.30658,0,0,0,0,0,0,0.058234,0.18587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016008,0.30459,0,0,0,0,0,0,0.03311,0.30658,0,0,0,0,0,0,0.029594,0.27537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017365,0.30208,0,0,0,0,0,0,0.034829,0.30658,0,0,0,0,0,0,0.031236,0.26019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051018,0.30658,0,0,0,0,0,0,0.13873,0.27872,0,0,0,0,0,0,0.13721,0.15583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.025221,0.22407,0,0,0,0,0,0,0.036937,0.25435,0,0,0,0,0,0,0.034385,0.12359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010455,0.29348,0,0,0,0,0,0,0.042926,0.30625,0,0,0,0,0,0,0.040607,0.19981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011364,0.32368,0,0,0,0,0,0,0.026281,0.32368,0,0,0,0,0,0,0.024676,0.31841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046066,0.31936,0,0,0,0,0,0,0.01737,0.32368,0,0,0,0,0,0,0.012159,0.29795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
