1,0.0011845,0.0010325,0.00085148,0.00082477,0.00080188,0.0009456,0.0010485,0.0015973,0.0011827,0.00075356,0.00059782,0.00053778,0.00049948,0.00055271,0.00055846,0.00059265,0.00063265,0.00063999,0.00069948,0.0007635,0.00084118,0.00069929,0.00067558,0.00074598,0.00071188,0.00067064,0.00080862,0.00082503,0.00071562,0.00067829,0.00062556,0.00062446,0.00056993,0.00058208,0.00052605,0.00053287,0.00059197,0.00072632,0.001052,0.001565,0.0010543,0.00094505,0.0008019,0.00082139,0.00076357,0.00088657,0.0010135,0.0015235,0.001076,0.00075165,0.00060239,0.00054476,0.00051607,0.00057008,0.00056668,0.00062532,0.00064009,0.00066718,0.00068036,0.00077979,0.00083991,0.00067692,0.00066535,0.00072353,0.0006552,0.000651,0.00082049,0.00077704,0.0006887,0.00067313,0.00060969,0.00060447,0.00055235,0.00056661,0.00051437,0.00052739,0.00056758,0.00072373,0.00099489
0.0011845,1,0.0011393,0.00083852,0.0010263,0.00080652,0.00095453,0.0014889,0.0010745,0.00083544,0.00075602,0.00064609,0.00059258,0.00054758,0.00057905,0.00059204,0.00061963,0.00067635,0.00072361,0.00082494,0.00082908,0.00092596,0.00074507,0.00065838,0.00082235,0.00070246,0.0006966,0.00089643,0.00089388,0.00084568,0.00080059,0.00068795,0.00066228,0.00061154,0.00061008,0.00057815,0.00059847,0.00065402,0.00079525,0.00085361,0.0010179,0.0013899,0.001061,0.00078277,0.00094211,0.00080395,0.0010081,0.0014127,0.00098035,0.00084265,0.00077991,0.00066071,0.00060216,0.00057411,0.00060088,0.00061748,0.00065828,0.00069416,0.00077773,0.00080971,0.00084048,0.00093573,0.00070877,0.00064492,0.00079163,0.00063285,0.0006759,0.00088476,0.00083168,0.0007866,0.00077378,0.0006591,0.00063418,0.00059243,0.00058404,0.00056157,0.00059741,0.0006222,0.00075043,0.00077792
0.0010325,0.0011393,1,0.0010908,0.00084446,0.0010121,0.0014035,0.0009961,0.00094849,0.00087851,0.00071883,0.00059485,0.00055001,0.00054158,0.00062633,0.00063773,0.00067329,0.000696,0.00066877,0.00070405,0.00069645,0.00072337,0.00064038,0.00064492,0.00077175,0.00069457,0.00062174,0.00071695,0.00073836,0.00071406,0.0007015,0.00067191,0.00070997,0.0006411,0.0006585,0.00057348,0.00055707,0.00059941,0.00071592,0.00086244,0.00094202,0.00093031,0.0013781,0.0010313,0.00085786,0.0010471,0.0012022,0.00092292,0.00092299,0.00088886,0.00073454,0.0006053,0.00056518,0.00056779,0.00064704,0.00064886,0.00071122,0.0006886,0.00069794,0.00068685,0.00071068,0.00072962,0.00062365,0.00064168,0.00076771,0.00062309,0.00059882,0.00071052,0.0007045,0.00068581,0.00071187,0.00066581,0.00068794,0.00062665,0.00063135,0.00055307,0.00055353,0.00057461,0.00070673,0.00083137
0.00085148,0.00083852,0.0010908,1,0.00091603,0.0013433,0.00099402,0.00079469,0.00079572,0.00076577,0.00067564,0.00061394,0.00058896,0.00057375,0.00062547,0.0006312,0.00063158,0.000626,0.00064124,0.00068243,0.00071328,0.00070847,0.00063224,0.00068586,0.00070431,0.00068543,0.00062127,0.00066647,0.000741,0.00067902,0.00066437,0.00061303,0.00063878,0.0006278,0.00063177,0.00058698,0.00057693,0.00060473,0.00066728,0.00072741,0.00079738,0.00076297,0.00087051,0.0012937,0.00094124,0.0011221,0.0008906,0.00077229,0.0007727,0.00075849,0.00068972,0.00061526,0.00059252,0.0005855,0.00063528,0.00063331,0.00064611,0.00063061,0.00066629,0.00067191,0.00072849,0.00069293,0.00062753,0.00067454,0.00069353,0.00063487,0.00060961,0.0006746,0.000702,0.00066148,0.00066807,0.00061996,0.00063274,0.00062213,0.00062811,0.00057409,0.00056858,0.00058572,0.00066963,0.00072139
0.00082477,0.0010263,0.00084446,0.00091603,1,0.00091846,0.00077554,0.00098049,0.00080761,0.0007032,0.00073592,0.00073175,0.00074718,0.00078586,0.00076449,0.00072168,0.00066914,0.0006956,0.00074521,0.00081275,0.00087754,0.00090305,0.00079911,0.00071405,0.00090765,0.00075689,0.0007742,0.00090857,0.00093914,0.00085881,0.00084208,0.00073235,0.00071298,0.0007401,0.00079224,0.00082918,0.00080648,0.00077567,0.00084251,0.0007726,0.00080774,0.00097425,0.00084428,0.00083374,0.0015883,0.0008526,0.00084968,0.0010102,0.00076658,0.00073905,0.00080408,0.00074814,0.00080157,0.0008265,0.00078764,0.00075677,0.00070692,0.00072646,0.0008016,0.00081014,0.00091315,0.00090571,0.00077907,0.00069839,0.00088189,0.00068341,0.00073962,0.00087498,0.00082411,0.00077126,0.00077846,0.00070058,0.00068429,0.0007265,0.00076291,0.00080323,0.00075397,0.00068636,0.00075069,0.00068207
0.00080188,0.00080652,0.0010121,0.0013433,0.00091846,1,0.0010912,0.00085025,0.00085074,0.00077036,0.00069071,0.00062264,0.00058575,0.00057863,0.00063261,0.00063117,0.00065607,0.00062897,0.00064265,0.00069447,0.00071703,0.00071789,0.00065675,0.00069449,0.00071988,0.00070765,0.00063672,0.00068282,0.0007402,0.00068925,0.00068023,0.00062167,0.00066481,0.00064018,0.00064245,0.00059174,0.0005816,0.00060939,0.0007015,0.00076219,0.00080997,0.00081636,0.00098163,0.0014999,0.001015,0.0014658,0.0009682,0.00081384,0.00080438,0.000775,0.00070126,0.00061954,0.00059292,0.00058655,0.00063267,0.00063992,0.00067335,0.00063395,0.00066979,0.00067168,0.00073414,0.00070166,0.00064563,0.00068667,0.00070333,0.00064459,0.00061442,0.00068446,0.00071098,0.00066631,0.00068357,0.00061948,0.00066264,0.0006321,0.00063461,0.0005846,0.00057735,0.00059253,0.00070038,0.00074871
0.0009456,0.00095453,0.0014035,0.00099402,0.00077554,0.0010912,1,0.0010602,0.00098805,0.00091039,0.00072541,0.00059135,0.00054126,0.00052331,0.0006138,0.00060876,0.00065287,0.00066192,0.00065642,0.00070169,0.0006907,0.00069624,0.0006097,0.00063961,0.00075112,0.00067036,0.00059604,0.00066859,0.00070945,0.00069509,0.00068816,0.00062786,0.00067682,0.00061456,0.00062319,0.00055004,0.00053808,0.00057801,0.00069324,0.00083007,0.00094886,0.0009441,0.0013924,0.0011501,0.00085088,0.0010713,0.0013788,0.00092194,0.00094294,0.00088691,0.0007177,0.00058684,0.00054576,0.00054495,0.00063075,0.00062597,0.00069054,0.00065789,0.00067468,0.00067969,0.00068957,0.00068896,0.00059702,0.00063982,0.00074017,0.00061366,0.00057802,0.00067944,0.00069387,0.00067692,0.00071007,0.00063393,0.00067205,0.00060578,0.00060852,0.00053203,0.00053563,0.00056591,0.00070008,0.00084436
0.0010485,0.0014889,0.0009961,0.00079469,0.00098049,0.00085025,0.0010602,1,0.0011924,0.00087412,0.00079073,0.00067862,0.00059877,0.00053776,0.00056035,0.00058424,0.00062575,0.00067062,0.00075557,0.00087885,0.00088125,0.00092267,0.00074039,0.00064651,0.00080216,0.00068343,0.00067998,0.00087235,0.00091381,0.00086959,0.00084242,0.00067972,0.00065371,0.0006142,0.00059056,0.00055983,0.00058958,0.00066078,0.00081453,0.00085899,0.0010255,0.0014544,0.0011684,0.00082464,0.00098188,0.00080464,0.0010523,0.0016426,0.0010138,0.00087529,0.00082201,0.000684,0.0006021,0.00055749,0.00057847,0.0006086,0.00066186,0.00068748,0.00080009,0.00083927,0.00088386,0.00092231,0.00069598,0.00063167,0.0007757,0.00063259,0.00066458,0.00088797,0.00085735,0.00082058,0.00081861,0.00065254,0.00063819,0.0005916,0.00057275,0.00054666,0.00058992,0.00063425,0.00078853,0.0008076
0.0015973,0.0010745,0.00094849,0.00079572,0.00080761,0.00085074,0.00098805,0.0011924,1,0.0012923,0.00079027,0.00061574,0.0005412,0.00049372,0.00054129,0.00054925,0.00059961,0.00063082,0.00065816,0.00074001,0.00081217,0.00085707,0.00070281,0.00067909,0.00074075,0.00069398,0.00066215,0.00080195,0.00085788,0.00074203,0.00070868,0.00062241,0.00062821,0.00056703,0.00056568,0.00051616,0.0005343,0.00059932,0.00076096,0.0011128,0.0016185,0.0011669,0.001011,0.00082237,0.00083356,0.00078779,0.0009138,0.0010913,0.0017551,0.0011364,0.00076815,0.00061387,0.00054368,0.00050769,0.00055008,0.00056075,0.00063137,0.00063622,0.00068291,0.00070376,0.00081472,0.00083472,0.00066571,0.00065982,0.00070471,0.00064776,0.00064645,0.00083084,0.00081508,0.00072009,0.00070635,0.00060832,0.00061122,0.00055273,0.0005534,0.00050737,0.00052989,0.00058011,0.0007565,0.0010761
0.0011827,0.00083544,0.00087851,0.00076577,0.0007032,0.00077036,0.00091039,0.00087412,0.0012923,1,0.0010119,0.00064727,0.00054909,0.00048721,0.00053174,0.00056494,0.00064057,0.00062182,0.0006345,0.00066607,0.0007133,0.00069694,0.00060418,0.00063075,0.00070818,0.00066269,0.00058776,0.00066688,0.00073813,0.00067763,0.00066485,0.00060555,0.00065507,0.00058464,0.00055679,0.00050905,0.00052841,0.00062093,0.00082717,0.0013183,0.001262,0.00086034,0.00087754,0.00077745,0.00073052,0.00074439,0.00085766,0.00083681,0.0012208,0.0016697,0.00088965,0.000635,0.0005432,0.00049997,0.00054559,0.00058127,0.00066864,0.00061532,0.00065621,0.00064774,0.00072457,0.00068351,0.00058419,0.00062575,0.00069492,0.00062441,0.00057112,0.00067056,0.00072144,0.00066001,0.00067001,0.00059824,0.00065053,0.00056987,0.00054774,0.0004998,0.00052987,0.00060743,0.00085672,0.0013004
